"","Price","Condo","Size","Rooms","Toilets","Suites","Parking","Elevator","Furnished","Swimming.Pool","New","Sale","District","Latitude","Longitude","Cluster_Silhouette"
"9545",3000,1000,112,3,3,1,3,"1","1","1","0",FALSE,"Água Rasa/São Paulo",-23.559367,-46.570636,5
"6773",220000,320,54,2,2,1,1,"0","0","0","0",TRUE,"Vila Jacuí/São Paulo",-23.558608,-46.443301,6
"1586",1800,375,63,3,2,1,1,"0","0","0","0",FALSE,"Alto de Pinheiros/São Paulo",-23.542356,-46.716573,8
"5491",400000,570,57,2,2,1,1,"1","0","1","0",TRUE,"Bom Retiro/São Paulo",-23.524721,-46.647464,2
"521",1500,600,60,2,2,1,1,"0","0","0","0",FALSE,"Tatuapé/São Paulo",-23.531928,-46.581306,6
"5218",2400,1200,156,4,4,2,1,"1","1","0","0",FALSE,"Mooca/São Paulo",-23.566658,-46.592797,5
"12505",195000,100,50,2,1,0,1,"1","0","0","1",TRUE,"Aricanduva/São Paulo",-23.5746553,-46.5109239,1
"12293",800000,0,140,3,2,1,1,"0","0","0","0",TRUE,"Santana/São Paulo",-23.5012165,-46.6309262,8
"4389",1700,390,55,2,1,0,1,"0","0","1","0",FALSE,"Freguesia do Ó/São Paulo",-23.4964593,-46.7060057,2
"1110",1300,388,50,2,2,1,1,"0","0","0","0",FALSE,"Jabaquara/São Paulo",-23.640301,-46.652619,6
"10385",2000,700,90,3,3,2,2,"0","0","1","0",FALSE,"Tucuruvi/São Paulo",0,0,2
"8553",285700,360,36,1,1,0,0,"1","0","1","0",TRUE,"Santa Cecília/São Paulo",-22.7862985,-43.3053106,2
"13384",470000,730,64,2,2,1,1,"0","1","1","0",TRUE,"Campo Belo/São Paulo",0,0,2
"747",1400,550,50,2,2,1,1,"1","0","0","0",FALSE,"Cambuci/São Paulo",-23.575383,-46.622177,1
"8319",620000,497,68,2,1,0,1,"0","0","0","0",TRUE,"Consolação/São Paulo",-23.5521759,-46.6551568,4
"3761",8000,2100,180,3,4,3,3,"0","0","1","0",FALSE,"Jardim Paulista/São Paulo",-23.5694311,-46.6537286,7
"1673",1000,470,51,2,2,1,1,"1","0","1","0",FALSE,"Brasilândia/São Paulo",-23.47035,-46.699747,5
"6029",215000,150,52,2,2,1,1,"0","0","0","0",TRUE,"Artur Alvim/São Paulo",-23.54308,-46.480723,6
"11951",770000,500,70,3,2,1,1,"0","0","1","0",TRUE,"Barra Funda/São Paulo",-23.5296576,-46.6651176,2
"13593",1050000,1400,100,3,2,1,2,"1","0","0","0",TRUE,"Itaim Bibi/São Paulo",-23.5867199,-46.6764699,1
"11793",950000,900,86,3,3,1,2,"1","1","1","0",TRUE,"Alto de Pinheiros/São Paulo",-23.539941,-46.717728,5
"6983",260000,395,56,2,2,1,1,"1","0","0","0",TRUE,"Capão Redondo/São Paulo",-23.652038,-46.758452,1
"8431",508800,600,57,2,2,1,1,"0","0","0","0",TRUE,"Liberdade/São Paulo",0,0,6
"10818",3500,1400,145,4,3,2,3,"0","0","0","0",FALSE,"Vila Sônia/São Paulo",-23.6006297,-46.7295477,3
"9881",1200,800,70,2,2,1,1,"0","0","0","0",FALSE,"Ipiranga/São Paulo",-23.57489,-46.614974,6
"117",850,415,50,2,2,1,1,"1","0","0","0",FALSE,"Cidade Líder/São Paulo",-23.562946,-46.479356,1
"3179",870,380,47,2,1,0,1,"0","0","0","0",FALSE,"São Mateus/São Paulo",0,0,4
"13112",199000,296,37,2,1,0,0,"0","0","1","0",TRUE,"São Mateus/São Paulo",-23.6065807,-46.4715407,2
"13437",169900,230,41,2,1,0,0,"0","0","0","0",TRUE,"Campo Limpo/São Paulo",-23.654895,-46.7574251,4
"9007",600000,730,50,2,2,1,1,"1","0","0","0",TRUE,"Perdizes/São Paulo",-23.5366584,-46.6836667,1
"1948",4300,1200,128,3,5,2,3,"1","0","1","0",FALSE,"Perdizes/São Paulo",-23.534683,-46.678478,7
"5441",500000,380,69,2,2,1,1,"1","0","1","0",TRUE,"Barra Funda/São Paulo",-23.518756,-46.668966,2
"3805",7000,2799,182,3,3,2,3,"1","0","1","0",FALSE,"Moema/São Paulo",-23.6064465,-46.657663,7
"4615",850,0,40,1,1,0,0,"0","0","0","0",FALSE,"Limão/São Paulo",-23.4992726,-46.6688736,4
"5179",2000,650,60,2,2,1,1,"1","0","0","0",FALSE,"Vila Madalena/São Paulo",-23.552995,-46.696824,1
"9179",2700,650,35,1,2,1,1,"1","1","1","0",FALSE,"Consolação/São Paulo",-23.552451,-46.655239,5
"12883",160000,130,57,2,1,0,1,"0","0","0","0",TRUE,"José Bonifácio/São Paulo",-23.5551269,-46.4343793,4
"79",1100,0,60,2,2,1,1,"0","0","0","0",FALSE,"Cangaíba/São Paulo",-23.505049,-46.527093,6
"11313",425000,899,88,3,2,1,2,"1","0","1","0",TRUE,"Mandaqui/São Paulo",-23.473199,-46.63731,1
"2270",2500,2200,200,4,2,1,2,"0","0","0","0",FALSE,"Bom Retiro/São Paulo",0,0,8
"7053",635000,1150,180,3,5,3,2,"1","0","0","0",TRUE,"Cidade Dutra/São Paulo",-23.714197,-46.702117,1
"1882",2600,843,65,2,2,1,2,"1","0","1","0",FALSE,"Lapa/São Paulo",-23.524711,-46.70936,5
"5807",1380000,1440,170,3,5,3,3,"1","0","1","0",TRUE,"Santana/São Paulo",-23.496132,-46.636091,7
"8507",417000,350,50,1,1,0,1,"0","0","1","0",TRUE,"República/São Paulo",-23.5438749,-46.649228,2
"4727",35000,4500,332,3,4,3,4,"0","0","1","0",FALSE,"Pinheiros/São Paulo",-23.5619543,-46.6900441,7
"8570",241000,405,48,1,1,0,0,"1","0","0","0",TRUE,"Sé/São Paulo",-23.5496687212,-46.6306564884,1
"11348",315000,369,49,2,2,1,2,"1","0","0","0",TRUE,"Tucuruvi/São Paulo",-23.473312,-46.599887,1
"5566",486000,600,41,1,2,1,1,"1","0","1","0",TRUE,"Consolação/São Paulo",-23.554007,-46.653279,2
"7075",850000,0,101,3,4,3,2,"1","0","1","0",TRUE,"Cursino/São Paulo",-23.608258,-46.61323,7
"10738",1090,520,35,1,1,0,0,"0","1","1","0",FALSE,"Santo Amaro/São Paulo",-23.6506593,-46.7045989,5
"4244",14000,2500,191,3,4,3,3,"0","0","1","0",FALSE,"Alto de Pinheiros/São Paulo",-23.5406634,-46.7182035,7
"3841",15000,2057,204,2,3,2,3,"1","0","1","0",FALSE,"Moema/São Paulo",-23.6059895,-46.6610776,7
"7155",1020000,1387,107,3,3,1,1,"1","0","0","0",TRUE,"Itaim Bibi/São Paulo",-23.58649,-46.678342,1
"9326",1000,50,45,2,2,1,1,"0","0","0","0",FALSE,"Jaçanã/São Paulo",-23.468488,-46.576731,6
"901",1400,0,38,2,2,1,1,"0","0","0","0",FALSE,"Capão Redondo/São Paulo",-23.672849,-46.760053,6
"7729",275000,480,50,2,2,1,1,"1","0","0","0",TRUE,"Cachoeirinha/São Paulo",-23.46964,-46.648284,1
"4989",1100000,1700,92,3,3,1,2,"1","1","1","0",TRUE,"Vila Olimpia/São Paulo",-23.601284,-46.678802,5
"934",2300,1,63,3,2,1,1,"1","0","0","0",FALSE,"Cidade Ademar/São Paulo",-23.666358,-46.676224,1
"10268",2300,650,67,2,2,0,1,"0","0","0","0",FALSE,"Bela Vista/São Paulo",-23.5566264,-46.6534352,4
"11751",425000,780,70,3,2,1,1,"1","1","1","0",TRUE,"Saúde/São Paulo",-23.60929,-46.613869,5
"1067",1950,354,40,1,2,1,1,"0","0","1","0",FALSE,"Ipiranga/São Paulo",-23.595977,-46.59887,2
"1831",3000,700,203,3,2,1,2,"0","0","1","0",FALSE,"Jaraguá/São Paulo",-23.524673,-46.647439,2
"12417",535000,0,65,3,2,1,2,"0","1","0","0",TRUE,"Vila Maria/São Paulo",-23.5092303,-46.5834995,8
"7162",2048880,1502,85,1,2,1,2,"1","0","1","0",TRUE,"Itaim Bibi/São Paulo",-23.582795,-46.671438,1
"9571",1250,656,72,3,2,1,2,"0","0","1","0",FALSE,"Aricanduva/São Paulo",-23.538054,-46.538279,2
"4233",14000,2000,208,3,4,3,3,"0","1","0","0",FALSE,"Alto de Pinheiros/São Paulo",-23.5519402,-46.7208056,3
"1053",1650,420,45,1,2,1,1,"1","0","1","0",FALSE,"Ipiranga/São Paulo",-23.582999,-46.60476,5
"3429",3400,800,60,2,2,1,1,"0","0","1","0",FALSE,"Campo Belo/São Paulo",-23.6159702,-46.6793153,2
"9019",1450000,2350,170,4,3,2,2,"0","0","1","0",TRUE,"Perdizes/São Paulo",-23.5347929,-46.6711947,7
"1642",2250,700,58,2,2,1,1,"1","1","0","0",FALSE,"Anhanguera/São Paulo",-23.522756,-46.655492,5
"9029",1500000,1800,156,3,2,1,2,"1","0","1","0",TRUE,"Perdizes/São Paulo",-23.5369416,-46.663518,1
"7641",2420000,1850,266,4,4,2,4,"1","0","0","0",TRUE,"Anhanguera/São Paulo",-23.670116,-46.696669,1
"1198",6500,2098,173,3,4,1,2,"0","1","0","0",FALSE,"Jardim Paulista/São Paulo",-23.564692,-46.658579,3
"8775",2890000,2200,151,3,4,3,3,"0","0","1","0",TRUE,"Itaim Bibi/São Paulo",-23.5002428,-46.6276118,7
"10875",1100,709,70,2,2,1,1,"0","0","0","0",FALSE,"Butantã/São Paulo",-23.5782523,-46.7450668,6
"9028",1330000,1600,155,4,2,1,3,"0","0","0","0",TRUE,"Perdizes/São Paulo",-23.5283864,-46.680829,8
"9882",1700,400,75,2,2,1,1,"1","0","0","0",FALSE,"Ipiranga/São Paulo",-23.585455,-46.602546,1
"11650",1080000,0,115,3,3,1,2,"1","0","1","0",TRUE,"Ipiranga/São Paulo",-23.579385,-46.60652,2
"5793",475000,460,73,2,2,1,1,"0","0","0","0",TRUE,"Santana/São Paulo",-23.502373,-46.619691,6
"456",1500,550,60,2,2,1,1,"0","0","0","0",FALSE,"São Lucas/São Paulo",-23.586994,-46.542978,6
"11734",680000,650,76,2,2,1,1,"1","0","1","0",TRUE,"Santo Amaro/São Paulo",-23.646543,-46.703921,1
"9798",1200,437,52,2,2,1,1,"1","0","0","0",FALSE,"Vila Matilde/São Paulo",-23.52647,-46.533089,1
"3808",3700,1950,150,3,2,1,2,"0","0","1","0",FALSE,"Moema/São Paulo",-23.5053909,-46.6227832,2
"5511",900000,820,96,2,3,2,2,"1","0","1","0",TRUE,"Bom Retiro/São Paulo",-23.521297,-46.648039,1
"8420",265000,553,36,1,1,0,1,"1","0","0","0",TRUE,"Liberdade/São Paulo",-23.5665119,-46.6363369,1
"5061",689900,500,86,3,2,1,1,"0","0","1","0",TRUE,"Mooca/São Paulo",-23.55736,-46.6046844,2
"8421",280000,250,31,1,1,0,1,"1","0","0","0",TRUE,"Liberdade/São Paulo",-23.5592698,-46.6237434,1
"5165",8000,0,240,3,5,3,3,"0","0","1","0",FALSE,"Vila Madalena/São Paulo",-23.551906,-46.691705,7
"8109",1090000,850,145,3,4,3,2,"0","0","1","0",TRUE,"Barra Funda/São Paulo",-23.5229155,-46.658206,7
"4823",1200,400,40,2,1,0,1,"0","0","0","0",FALSE,"Rio Pequeno/São Paulo",-23.565103,-46.7506892,4
"9209",2000,730,80,2,2,1,1,"1","0","0","0",FALSE,"Liberdade/São Paulo",-23.55966,-46.636326,1
"7483",750000,650,64,2,2,1,2,"1","0","1","0",TRUE,"Saúde/São Paulo",-23.621004,-46.63227,1
"12373",660313,480,79,3,2,1,2,"0","0","1","0",TRUE,"Vila Guilherme/São Paulo",-23.512634,-46.608968,2
"4646",3500,675,77,2,2,1,2,"0","0","0","0",FALSE,"Perdizes/São Paulo",-23.523651,-46.6839653,6
"686",1700,0,34,1,2,1,1,"1","0","1","0",FALSE,"Vila Prudente/São Paulo",-23.585764,-46.584164,5
"12331",394000,350,70,2,1,0,1,"0","0","0","0",TRUE,"Tucuruvi/São Paulo",-23.4673127,-46.6082796,4
"5283",4700,750,65,2,2,1,1,"0","1","1","0",FALSE,"Vila Olimpia/São Paulo",-23.599306,-46.687235,5
"4380",1200,399,76,3,2,1,1,"0","0","1","0",FALSE,"Cachoeirinha/São Paulo",-23.4660953,-46.6583797,2
"2246",1000,654,65,2,1,0,1,"0","0","0","0",FALSE,"Bom Retiro/São Paulo",-23.5253521,-46.6436279,4
"75",1200,220,45,2,2,1,1,"1","0","0","0",FALSE,"Cangaíba/São Paulo",-23.519551,-46.553027,1
"5208",3000,670,115,3,4,1,2,"0","0","1","0",FALSE,"Mooca/São Paulo",-23.561356,-46.58317,2
"13333",470000,550,69,3,2,1,1,"0","1","0","0",TRUE,"Vila Prudente/São Paulo",-23.5946984,-46.577694,8
"1109",1650,560,65,2,2,1,1,"1","0","0","0",FALSE,"Jabaquara/São Paulo",-23.649341,-46.650397,1
"9683",1200,490,50,3,2,1,1,"0","0","0","0",FALSE,"Itaquera/São Paulo",-23.531855,-46.443749,8
"7529",237100,472,47,2,2,1,1,"1","0","1","0",TRUE,"Vila Andrade/São Paulo",-23.626793,-46.746297,2
"11117",3200,500,30,1,2,1,1,"0","1","0","0",FALSE,"Vila Madalena/São Paulo",-23.546942,-46.695603,6
"2363",2000,0,40,1,1,0,1,"0","0","1","0",FALSE,"Brás/São Paulo",-23.5443771,-46.6178639,2
"2818",2800,510,71,3,1,0,1,"0","0","1","0",FALSE,"Tucuruvi/São Paulo",-23.4701186,-46.6078253,2
"11566",207000,120,46,2,2,1,1,"1","0","0","0",TRUE,"Vila Jacuí/São Paulo",-23.499011,-46.454191,1
"8737",790000,700,110,3,2,1,2,"0","0","1","0",TRUE,"Mandaqui/São Paulo",-23.4807097,-46.6464868,2
"9942",14000,5800,400,6,8,2,2,"1","1","0","0",FALSE,"Jardim Paulista/São Paulo",-23.560194,-46.656695,5
"3633",4500,2800,107,3,3,1,2,"1","0","0","0",FALSE,"Itaim Bibi/São Paulo",-23.5829374,-46.6721967,1
"3061",1250,415,50,2,1,0,1,"1","0","0","0",FALSE,"Cidade Líder/São Paulo",-23.5626051,-46.4789457,1
"8552",350000,450,66,2,1,0,0,"0","0","0","0",TRUE,"Santa Cecília/São Paulo",-23.5361391,-46.6488191,4
"8201",380000,619,101,2,1,0,1,"0","0","0","0",TRUE,"Bom Retiro/São Paulo",-23.5258361,-46.6387689,4
"4941",1650000,1100,185,4,4,1,2,"0","0","1","0",TRUE,"Mooca/São Paulo",-23.55675,-46.598875,7
"12127",580000,0,65,2,2,1,1,"0","0","1","0",TRUE,"República/São Paulo",-23.5451075,-46.642778,2
"1444",2500,440,55,2,2,1,1,"1","0","1","0",FALSE,"Vila Andrade/São Paulo",-23.628076,-46.740218,5
"9705",1000,80,60,2,2,1,1,"1","0","0","0",FALSE,"Penha/São Paulo",-23.524668,-46.549516,1
"9925",1855,0,69,3,2,1,1,"0","1","1","0",FALSE,"Jardim Ângela/São Paulo",-23.604294,-46.518325,5
"12840",200000,220,47,2,1,0,1,"0","0","0","0",TRUE,"Itaquera/São Paulo",-23.5321399,-46.460812,4
"11875",1210000,900,90,2,2,1,2,"1","0","1","0",TRUE,"Pinheiros/São Paulo",-23.562071,-46.684547,1
"2232",3400,340,35,1,2,1,1,"0","1","1","0",FALSE,"Bela Vista/São Paulo",-23.5510254,-46.6553085,5
"11416",195000,0,43,1,2,1,1,"0","0","1","0",TRUE,"Cangaíba/São Paulo",-23.506589,-46.524703,2
"8177",495000,450,70,2,1,0,0,"0","0","0","0",TRUE,"Bela Vista/São Paulo",-23.5539556,-46.6480252,4
"4588",1500,306,70,3,2,1,1,"0","0","0","0",FALSE,"Limão/São Paulo",-23.5001251,-46.6720922,8
"6474",610000,550,78,3,2,1,2,"1","0","1","1",TRUE,"Penha/São Paulo",-23.52244,-46.524579,1
"9053",425000,450,41,1,1,0,1,"1","0","0","0",TRUE,"Pinheiros/São Paulo",-23.5567928,-46.6759998,1
"11973",320000,680,35,1,1,0,1,"0","0","0","0",TRUE,"Bela Vista/São Paulo",-23.5549329,-46.6514078,4
"10346",1450,473,54,2,1,0,0,"0","0","0","0",FALSE,"Santa Cecília/São Paulo",-23.5402318277,-46.6487535991,4
"868",1000,300,52,2,2,1,1,"0","0","0","0",FALSE,"Campo Limpo/São Paulo",-23.630608,-46.76059,6
"327",1100,270,50,2,2,1,1,"0","0","0","0",FALSE,"José Bonifácio/São Paulo",-23.544274,-46.442291,6
"7871",480000,636,64,2,2,1,1,"0","0","0","0",TRUE,"Limão/São Paulo",-23.496921,-46.676342,6
"8432",353500,100,59,3,1,0,1,"0","0","1","0",TRUE,"Liberdade/São Paulo",-23.5535011,-46.6281897,2
"5990",550000,570,70,2,2,1,1,"0","1","1","0",TRUE,"Água Rasa/São Paulo",-23.556947,-46.572528,2
"2953",1260,0,47,2,1,0,1,"0","0","0","0",FALSE,"Artur Alvim/São Paulo",0,0,4
"1193",3000,825,90,1,2,1,1,"1","0","0","0",FALSE,"Jardim Paulista/São Paulo",-23.571245,-46.653603,1
"1387",1800,820,55,2,2,1,1,"0","0","0","0",FALSE,"Saúde/São Paulo",-23.620837,-46.63709,6
"2015",1300,400,49,2,2,1,1,"0","0","1","0",FALSE,"Pirituba/São Paulo",-23.477879,-46.708328,2
"8720",550000,0,80,3,2,1,3,"0","0","1","0",TRUE,"Mandaqui/São Paulo",-23.4733964,-46.637236,2
"343",1100,240,47,2,2,1,1,"0","0","0","0",FALSE,"Lajeado/São Paulo",-23.547427,-46.408787,6
"1600",3000,750,89,3,2,1,1,"0","0","0","0",FALSE,"Alto de Pinheiros/São Paulo",-23.539282,-46.716116,8
"10766",2500,750,72,3,2,1,2,"1","0","1","0",FALSE,"Saúde/São Paulo",-23.616842,-46.6349211,5
"13302",510000,604,77,3,2,1,1,"0","0","1","0",TRUE,"Vila Prudente/São Paulo",-23.5829536,-46.564823,2
"12040",228000,378,45,1,1,0,0,"1","0","0","0",TRUE,"Brás/São Paulo",-23.5479645,-46.621514,1
"6707",260000,0,47,2,2,1,1,"1","0","1","1",TRUE,"Vila Curuçá/São Paulo",-23.496221,-46.420468,2
"2161",5800,1150,162,3,4,3,2,"0","1","1","0",FALSE,"Barra Funda/São Paulo",0,0,7
"11832",250000,450,49,2,2,1,1,"0","1","0","0",TRUE,"Freguesia do Ó/São Paulo",-23.485739,-46.698242,6
"9729",1500,246,56,2,2,1,1,"0","0","0","0",FALSE,"São Lucas/São Paulo",-23.585748,-46.533696,6
"9813",1499,300,55,2,2,1,1,"1","0","1","0",FALSE,"Vila Prudente/São Paulo",-23.597473,-46.57713,5
"12972",230000,340,57,2,1,0,1,"0","0","0","0",TRUE,"Ponte Rasa/São Paulo",0,0,4
"1486",3700,1420,137,3,3,1,1,"1","1","1","0",FALSE,"Vila Mariana/São Paulo",-23.57852,-46.63873,5
"4032",3000,650,65,2,2,1,2,"0","0","0","0",FALSE,"Saúde/São Paulo",-23.6192958,-46.6413945,6
"13235",1400000,750,117,3,2,1,3,"0","1","1","0",TRUE,"Vila Formosa/São Paulo",-23.5643701,-46.5566338,2
"8663",160000,100,35,1,1,0,1,"0","0","0","0",TRUE,"Jaçanã/São Paulo",-23.4627341,-46.5759593,4
"11414",200000,250,46,2,2,1,1,"1","0","0","0",TRUE,"Cangaíba/São Paulo",-23.503375,-46.510865,1
"11120",1400,1112,72,2,2,1,1,"0","0","0","0",FALSE,"Mooca/São Paulo",-23.572768,-46.591337,6
"1713",1100,692,54,2,2,1,1,"1","0","1","0",FALSE,"Butantã/São Paulo",-23.570269,-46.749128,5
"10962",7500,1400,140,3,2,1,2,"0","0","1","0",FALSE,"Pinheiros/São Paulo",-23.5637016,-46.6848775,2
"7757",305000,0,45,2,2,1,1,"1","0","1","1",TRUE,"Freguesia do Ó/São Paulo",-23.495625,-46.684893,2
"6556",319000,0,59,3,2,1,1,"1","0","1","0",TRUE,"São Lucas/São Paulo",-23.603135,-46.526584,2
"11629",290000,500,50,2,2,1,1,"0","0","0","0",TRUE,"Cidade Ademar/São Paulo",-23.668748,-46.673438,6
"1766",1200,620,64,3,2,1,1,"0","0","0","0",FALSE,"Freguesia do Ó/São Paulo",-23.496126,-46.69072,8
"211",8000,1400,132,3,2,1,1,"0","0","0","0",FALSE,"Iguatemi/São Paulo",-23.585672,-46.681216,8
"3043",1800,1325,127,4,4,3,2,"0","0","1","0",FALSE,"Carrão/São Paulo",-23.554318,-46.5421407,7
"13163",340000,350,62,3,2,1,1,"0","0","1","0",TRUE,"Tatuapé/São Paulo",-23.5257688,-46.5620668,2
"5426",2820,2400,156,4,4,3,3,"0","0","1","0",FALSE,"Brooklin/São Paulo",-23.6198225,-46.6789399,7
"489",1100,250,54,2,2,1,1,"1","0","0","0",FALSE,"São Mateus/São Paulo",-23.587389,-46.484302,1
"10348",15000,7928,340,3,4,3,5,"0","0","1","0",FALSE,"Santa Cecília/São Paulo",-23.5407665,-46.6624902,7
"10172",1800,850,70,2,3,1,1,"1","1","0","0",FALSE,"Perdizes/São Paulo",-23.534261,-46.680715,5
"10683",14000,1400,165,2,3,2,2,"0","1","1","0",FALSE,"Moema/São Paulo",-23.6074418,-46.664583,7
"9276",4800,2202,190,4,3,2,1,"0","0","0","0",FALSE,"Santa Cecília/São Paulo",-23.538969,-46.654957,8
"7",1000,180,52,1,2,1,1,"1","0","0","0",FALSE,"Artur Alvim/São Paulo",-23.54984,-46.484137,1
"2501",980,75,45,1,1,0,0,"0","0","0","0",FALSE,"Pari/São Paulo",-23.5310058594,-46.609085083,4
"9204",3500,600,70,2,2,1,1,"0","0","1","0",FALSE,"Liberdade/São Paulo",-23.563136,-46.641001,2
"5886",529000,950,73,3,2,1,2,"1","1","1","0",TRUE,"Vila Guilherme/São Paulo",-23.507295,-46.600398,5
"12927",147900,180,41,2,1,0,0,"1","0","0","0",TRUE,"Parque do Carmo/São Paulo",0,0,1
"11200",12000,1800,200,3,3,2,4,"1","1","1","0",FALSE,"Brooklin/São Paulo",-23.6069961,-46.6958992,5
"9421",1300,1,49,2,2,1,1,"0","0","0","0",FALSE,"Tremembé/São Paulo",-23.442587,-46.614498,6
"13354",280000,250,50,2,2,1,1,"0","0","0","0",TRUE,"Cambuci/São Paulo",-23.5617874,-46.6285061,6
"9844",1250,600,60,2,2,1,1,"0","0","0","0",FALSE,"Campo Grande/São Paulo",-23.674742,-46.684903,6
"12956",340000,495,59,2,1,0,2,"0","0","1","0",TRUE,"Penha/São Paulo",-23.5208598,-46.5352099,2
"4452",1300,485,62,2,1,0,1,"1","0","0","0",FALSE,"Jaguaré/São Paulo",0,0,1
"4884",2300,835,72,2,2,1,2,"0","0","1","0",FALSE,"Vila Leopoldina/São Paulo",-23.5316265,-46.7266332,2
"4228",27000,6000,319,3,4,3,5,"0","1","1","0",FALSE,"Alto de Pinheiros/São Paulo",-23.5605148,-46.7008639,7
"1971",3500,1801,91,2,3,1,1,"1","0","1","0",FALSE,"Pinheiros/São Paulo",-23.561634,-46.690587,5
"10129",1200,0,40,2,2,1,1,"0","0","0","0",FALSE,"Freguesia do Ó/São Paulo",-23.505423,-46.698248,6
"1637",2500,580,60,2,2,1,1,"1","1","1","0",FALSE,"Anhanguera/São Paulo",-23.522756,-46.655492,5
"10166",15000,2200,250,4,6,4,5,"1","1","1","0",FALSE,"Perdizes/São Paulo",-23.533033,-46.67824,5
"12071",280000,220,48,2,1,0,1,"1","0","0","0",TRUE,"Brás/São Paulo",-23.5411563,-46.6206154,1
"6874",229000,250,45,2,2,1,1,"1","0","0","1",TRUE,"Cambuci/São Paulo",-23.561546,-46.628556,1
"9051",1590000,1100,120,3,2,1,2,"0","0","1","0",TRUE,"Pinheiros/São Paulo",-23.5596989,-46.6890923,2
"217",4500,1100,87,2,2,1,1,"1","0","0","0",FALSE,"Iguatemi/São Paulo",-23.662795,-46.544242,1
"5040",705000,0,132,3,2,1,1,"0","0","0","0",TRUE,"Mooca/São Paulo",-23.5696671,-46.5915167,8
"10054",5200,2300,200,3,5,2,4,"0","0","1","0",FALSE,"Vila Mariana/São Paulo",-23.597797,-46.641244,7
"2609",1900,650,65,2,2,1,2,"0","1","1","0",FALSE,"Casa Verde/São Paulo",-23.5056813,-46.6657791,5
"4243",5000,2200,165,3,2,1,1,"0","0","1","0",FALSE,"Alto de Pinheiros/São Paulo",0,0,2
"575",1200,349,44,1,2,1,1,"0","0","0","0",FALSE,"Vila Curuçá/São Paulo",-23.547822,-46.630629,6
"5619",700000,1000,103,4,3,1,2,"1","0","1","0",TRUE,"Pari/São Paulo",-23.55141,-46.530146,1
"6330",175000,180,41,2,2,1,1,"1","0","1","0",TRUE,"Itaquera/São Paulo",-23.559744,-46.446929,2
"1596",3000,750,89,3,2,1,1,"0","0","0","0",FALSE,"Alto de Pinheiros/São Paulo",-23.539282,-46.716116,8
"11160",6500,1200,43,1,2,1,1,"1","1","1","0",FALSE,"Vila Olimpia/São Paulo",-23.594348,-46.681889,5
"3328",1100,500,65,2,1,0,1,"0","0","0","0",FALSE,"Vila Prudente/São Paulo",-23.5873556,-46.5335594,4
"2133",5000,1250,160,4,3,2,2,"0","0","1","0",FALSE,"Barra Funda/São Paulo",-23.5210647,-46.6609723,7
"8409",189001,180,37,2,1,0,0,"0","0","1","0",TRUE,"Liberdade/São Paulo",-23.5529608,-46.6319267,2
"11732",326200,0,61,2,2,1,1,"1","0","1","0",TRUE,"Sacomã/São Paulo",-23.613812,-46.597448,2
"1133",1600,337,38,1,2,1,1,"1","0","1","0",FALSE,"Jabaquara/São Paulo",-23.63807,-46.646119,5
"1345",7500,3204,370,4,6,4,5,"1","0","1","0",FALSE,"Santo Amaro/São Paulo",-23.6558,-46.689602,7
"3533",2500,830,70,3,2,1,3,"0","1","0","0",FALSE,"Ipiranga/São Paulo",-23.5744241,-46.6134741,8
"10340",1350,730,35,1,1,0,1,"0","0","1","0",FALSE,"Santa Cecília/São Paulo",0,0,2
"9297",2500,590,64,2,2,1,1,"1","1","1","0",FALSE,"Casa Verde/São Paulo",-23.513717,-46.660349,5
"1985",3000,909,80,2,2,1,1,"1","0","0","0",FALSE,"Pinheiros/São Paulo",-23.555683,-46.678292,1
"12267",295000,560,60,2,1,0,1,"0","0","0","0",TRUE,"Mandaqui/São Paulo",-23.4844552,-46.65695,4
"11146",15000,2500,205,4,6,4,4,"1","1","1","0",FALSE,"Brooklin/São Paulo",-23.620773,-46.696216,5
"10680",6000,1837,142,3,2,1,2,"0","1","1","0",FALSE,"Moema/São Paulo",-23.6013031,-46.668647,5
"5555",620000,0,55,2,2,1,1,"1","0","1","0",TRUE,"Consolação/São Paulo",-23.553331,-46.65727,2
"40",1850,500,57,2,2,1,2,"0","0","1","0",FALSE,"Belém/São Paulo",-23.543955,-46.586619,2
"4447",1750,550,55,2,1,0,1,"0","1","1","0",FALSE,"Jaguaré/São Paulo",-23.5429161,-46.7439983,5
"6367",250000,170,52,2,2,1,1,"0","0","0","0",TRUE,"Jardim Helena/São Paulo",-23.534558,-46.429205,6
"12207",412000,0,60,3,2,1,1,"0","0","1","0",TRUE,"Casa Verde/São Paulo",-23.5054645,-46.6711,2
"8605",551190,524,67,2,2,1,1,"0","1","1","0",TRUE,"Casa Verde/São Paulo",-23.5120915,-46.6583072,2
"11197",3900,850,48,1,2,1,1,"0","1","1","0",FALSE,"Brooklin/São Paulo",-23.6186739,-46.6853961,5
"5925",377800,0,63,3,2,1,1,"0","0","1","0",TRUE,"Vila Maria/São Paulo",-23.518056,-46.583873,2
"9513",6000,0,313,5,8,4,4,"1","0","1","0",FALSE,"Medeiros/São Paulo",-23.599178,-46.728962,7
"2397",2800,450,34,1,1,0,1,"0","1","1","0",FALSE,"Consolação/São Paulo",-23.5510254,-46.6553085,5
"6559",477000,345,76,3,2,1,2,"0","1","0","0",TRUE,"São Lucas/São Paulo",-23.593595,-46.54405,8
